id_specification,specification,id_site,site,Month,goods_specy,goods_variety,nb_individus,Baseline_malt_yield_r2,Baseline_malt_dry_yield,Baseline_goods_weight,Baseline_goods_moisture,Baseline_malt_moisture,Baseline_electricity,Baseline_thermal,Baseline_FAN,Baseline_friabilite,Baseline_coloration_EBC,Baseline_betaG,Baseline_quality,created_at,updated_at,deleted_at
17,HEINEKEN A 2RP PILSEN,5,PROUVY,7,6RH,FARO,1,83.10650322613405,92.08985155512373,172.6842105263158,13.484210526315792,4.144829736842104,,,,,,,,,,
49,HEINEKEN A 2RP PILSEN,5,PROUVY,7,6RH,FARO,1,83.10650322613405,92.08985155512373,172.6842105263158,13.484210526315792,4.144829736842104,,,,,,,,,,
52,HEINEKEN A 2RP PILSEN,5,PROUVY,7,6RH,FARO,1,83.10650322613405,92.08985155512373,172.6842105263158,13.484210526315792,4.144829736842104,,,,,,,,,,
15,HEINEKEN C 6RH PILSEN,5,PROUVY,7,6RH,FARO,7,84.02147018241192,93.42445556152892,173.45714285714283,13.728571428571428,4.0842857142857145,,,,,,,,,,
45,HEINEKEN C 6RH PILSEN,5,PROUVY,7,6RH,FARO,7,84.02147018241192,93.42445556152892,173.45714285714283,13.728571428571428,4.0842857142857145,,,,,,,,,,
51,HEINEKEN C 6RH PILSEN,5,PROUVY,7,6RH,FARO,7,84.02147018241192,93.42445556152892,173.45714285714283,13.728571428571428,4.0842857142857145,,,,,,,,,,
46,Louvain,5,PROUVY,7,6RH,FARO,1,83.10650322613405,92.08985155512373,172.6842105263158,13.484210526315792,4.144829736842104,,,,,,,,,,
44,Mubex,5,PROUVY,7,6RH,FARO,4,83.10650322613405,92.08985155512373,172.6842105263158,13.484210526315792,4.144829736842104,,,,,,,,,,
47,Skol,5,PROUVY,7,2RP,PLANET,6,82.43081512600763,91.7944348842009,171.24166666666667,14.066666666666668,4.316960833333334,,,,,,,,,,
48,Goudale,5,PROUVY,7,6RH,FANTEX,0,83.10650322613405,92.08985155512373,172.6842105263158,13.484210526315792,4.144829736842104,,,,,,,,,,
50,HEINEKEN VIENNE,5,PROUVY,7,6RH,FARO,0,83.10650322613405,92.08985155512373,172.6842105263158,13.484210526315792,4.144829736842104,,,,,,,,,,
17,HEINEKEN A 2RP PILSEN,5,PROUVY,8,6RH,FARO,3,84.24602989640611,93.60088275978602,172.9706896551724,13.648275862068962,4.058620689655172,,,,,,,,,,
49,HEINEKEN A 2RP PILSEN,5,PROUVY,8,6RH,FARO,3,84.24602989640611,93.60088275978602,172.9706896551724,13.648275862068962,4.058620689655172,,,,,,,,,,
52,HEINEKEN A 2RP PILSEN,5,PROUVY,8,6RH,FARO,3,84.24602989640611,93.60088275978602,172.9706896551724,13.648275862068962,4.058620689655172,,,,,,,,,,
15,HEINEKEN C 6RH PILSEN,5,PROUVY,8,6RH,FARO,23,84.57437321078359,93.98941236746488,173.1478260869565,13.665217391304346,4.052173913043478,,,,,,,,,,
45,HEINEKEN C 6RH PILSEN,5,PROUVY,8,6RH,FARO,23,84.57437321078359,93.98941236746488,173.1478260869565,13.665217391304346,4.052173913043478,,,,,,,,,,
51,HEINEKEN C 6RH PILSEN,5,PROUVY,8,6RH,FARO,23,84.57437321078359,93.98941236746488,173.1478260869565,13.665217391304346,4.052173913043478,,,,,,,,,,
46,Louvain,5,PROUVY,8,6RH,FARO,3,84.24602989640611,93.60088275978602,172.9706896551724,13.648275862068962,4.058620689655172,,,,,,,,,,
44,Mubex,5,PROUVY,8,6RH,FARO,0,84.24602989640611,93.60088275978602,172.9706896551724,13.648275862068962,4.058620689655172,,,,,,,,,,
47,Skol,5,PROUVY,8,2RP,PLANET,0,84.24602989640611,93.60088275978602,172.9706896551724,13.648275862068962,4.058620689655172,,,,,,,,,,
48,Goudale,5,PROUVY,8,6RH,FANTEX,0,84.24602989640611,93.60088275978602,172.9706896551724,13.648275862068962,4.058620689655172,,,,,,,,,,
50,HEINEKEN VIENNE,5,PROUVY,8,6RH,FARO,0,84.24602989640611,93.60088275978602,172.9706896551724,13.648275862068962,4.058620689655172,,,,,,,,,,
17,HEINEKEN A 2RP PILSEN,5,PROUVY,9,6RH,FARO,2,84.48642907699642,93.4531538916634,173.51500000000004,13.306666666666667,4.104993933333334,,,,,,,,,,
49,HEINEKEN A 2RP PILSEN,5,PROUVY,9,6RH,FARO,2,84.48642907699642,93.4531538916634,173.51500000000004,13.306666666666667,4.104993933333334,,,,,,,,,,
52,HEINEKEN A 2RP PILSEN,5,PROUVY,9,6RH,FARO,2,84.48642907699642,93.4531538916634,173.51500000000004,13.306666666666667,4.104993933333334,,,,,,,,,,
15,HEINEKEN C 6RH PILSEN,5,PROUVY,9,6RH,FARO,20,84.52468519484975,93.68161262291811,173.9675,13.430000000000001,4.0524909000000005,,,,,,,,,,
45,HEINEKEN C 6RH PILSEN,5,PROUVY,9,6RH,FARO,20,84.52468519484975,93.68161262291811,173.9675,13.430000000000001,4.0524909000000005,,,,,,,,,,
51,HEINEKEN C 6RH PILSEN,5,PROUVY,9,6RH,FARO,20,84.52468519484975,93.68161262291811,173.9675,13.430000000000001,4.0524909000000005,,,,,,,,,,
46,Louvain,5,PROUVY,9,6RH,FARO,5,84.48642907699642,93.4531538916634,173.51500000000004,13.306666666666667,4.104993933333334,,,,,,,,,,
44,Mubex,5,PROUVY,9,6RH,FARO,0,84.48642907699642,93.4531538916634,173.51500000000004,13.306666666666667,4.104993933333334,,,,,,,,,,
47,Skol,5,PROUVY,9,2RP,PLANET,2,84.48642907699642,93.4531538916634,173.51500000000004,13.306666666666667,4.104993933333334,,,,,,,,,,
48,Goudale,5,PROUVY,9,6RH,FANTEX,1,84.48642907699642,93.4531538916634,173.51500000000004,13.306666666666667,4.104993933333334,,,,,,,,,,
50,HEINEKEN VIENNE,5,PROUVY,9,6RH,FARO,0,84.48642907699642,93.4531538916634,173.51500000000004,13.306666666666667,4.104993933333334,,,,,,,,,,
17,HEINEKEN A 2RP PILSEN,5,PROUVY,10,6RH,FARO,0,84.80203567010311,93.71896085899009,171.63962264150945,13.28301886792453,4.164332056603772,,,,,,,,,,
49,HEINEKEN A 2RP PILSEN,5,PROUVY,10,6RH,FARO,0,84.80203567010311,93.71896085899009,171.63962264150945,13.28301886792453,4.164332056603772,,,,,,,,,,
52,HEINEKEN A 2RP PILSEN,5,PROUVY,10,6RH,FARO,0,84.80203567010311,93.71896085899009,171.63962264150945,13.28301886792453,4.164332056603772,,,,,,,,,,
15,HEINEKEN C 6RH PILSEN,5,PROUVY,10,6RH,FARO,26,85.11812358923599,93.95393890472535,174.15000000000003,13.2,4.188461538461538,,,,,,,,,,
45,HEINEKEN C 6RH PILSEN,5,PROUVY,10,6RH,FARO,26,85.11812358923599,93.95393890472535,174.15000000000003,13.2,4.188461538461538,,,,,,,,,,
51,HEINEKEN C 6RH PILSEN,5,PROUVY,10,6RH,FARO,26,85.11812358923599,93.95393890472535,174.15000000000003,13.2,4.188461538461538,,,,,,,,,,
46,Louvain,5,PROUVY,10,6RH,FARO,6,85.19804351406216,93.69444158092995,176.975,12.916666666666664,4.233333333333333,,,,,,,,,,
44,Mubex,5,PROUVY,10,6RH,FARO,17,84.2181113035385,93.4865890666621,166.1735294117647,13.670588235294117,4.171152882352941,,,,,,,,,,
47,Skol,5,PROUVY,10,2RP,PLANET,0,84.80203567010311,93.71896085899009,171.63962264150945,13.28301886792453,4.164332056603772,,,,,,,,,,
48,Goudale,5,PROUVY,10,6RH,FANTEX,4,84.80203567010311,93.71896085899009,171.63962264150945,13.28301886792453,4.164332056603772,,,,,,,,,,
50,HEINEKEN VIENNE,5,PROUVY,10,6RH,FARO,0,84.80203567010311,93.71896085899009,171.63962264150945,13.28301886792453,4.164332056603772,,,,,,,,,,
17,HEINEKEN A 2RP PILSEN,5,PROUVY,11,6RH,FARO,0,84.34262473042055,93.24277909203728,171.16120689655173,13.282758620689657,4.129310344827586,,,,,,,,,,
49,HEINEKEN A 2RP PILSEN,5,PROUVY,11,6RH,FARO,0,84.34262473042055,93.24277909203728,171.16120689655173,13.282758620689657,4.129310344827586,,,,,,,,,,
52,HEINEKEN A 2RP PILSEN,5,PROUVY,11,6RH,FARO,0,84.34262473042055,93.24277909203728,171.16120689655173,13.282758620689657,4.129310344827586,,,,,,,,,,
15,HEINEKEN C 6RH PILSEN,5,PROUVY,11,6RH,FARO,27,84.95858659807661,93.61888440138425,173.10185185185182,13.048148148148151,4.185185185185185,,,,,,,,,,
45,HEINEKEN C 6RH PILSEN,5,PROUVY,11,6RH,FARO,27,84.95858659807661,93.61888440138425,173.10185185185182,13.048148148148151,4.185185185185185,,,,,,,,,,
51,HEINEKEN C 6RH PILSEN,5,PROUVY,11,6RH,FARO,27,84.95858659807661,93.61888440138425,173.10185185185182,13.048148148148151,4.185185185185185,,,,,,,,,,
46,Louvain,5,PROUVY,11,6RH,FARO,7,84.35996561842221,92.75810518396567,175.79999999999998,13.042857142857143,4.385714285714286,,,,,,,,,,
44,Mubex,5,PROUVY,11,6RH,FARO,16,83.68207565807947,93.17037554205713,166.646875,13.68125,3.8937500000000003,,,,,,,,,,
47,Skol,5,PROUVY,11,2RP,PLANET,1,84.34262473042055,93.24277909203728,171.16120689655173,13.282758620689657,4.129310344827586,,,,,,,,,,
48,Goudale,5,PROUVY,11,6RH,FANTEX,7,83.35956392181974,92.50327930497645,168.75,13.628571428571428,4.142857142857143,,,,,,,,,,
50,HEINEKEN VIENNE,5,PROUVY,11,6RH,FARO,0,84.34262473042055,93.24277909203728,171.16120689655173,13.282758620689657,4.129310344827586,,,,,,,,,,
17,HEINEKEN A 2RP PILSEN,5,PROUVY,12,6RH,FARO,6,84.40150294990204,93.78888445514959,169.97500000000002,13.25,3.5999999999999996,,,,,,,,,,
49,HEINEKEN A 2RP PILSEN,5,PROUVY,12,6RH,FARO,6,84.40150294990204,93.78888445514959,169.97500000000002,13.25,3.5999999999999996,,,,,,,,,,
52,HEINEKEN A 2RP PILSEN,5,PROUVY,12,6RH,FARO,6,84.40150294990204,93.78888445514959,169.97500000000002,13.25,3.5999999999999996,,,,,,,,,,
15,HEINEKEN C 6RH PILSEN,5,PROUVY,12,6RH,FARO,25,85.45309133031749,94.42977944617529,173.49400000000003,12.995999999999997,3.854922239999999,,,,,,,,,,
45,HEINEKEN C 6RH PILSEN,5,PROUVY,12,6RH,FARO,25,85.45309133031749,94.42977944617529,173.49400000000003,12.995999999999997,3.854922239999999,,,,,,,,,,
51,HEINEKEN C 6RH PILSEN,5,PROUVY,12,6RH,FARO,25,85.45309133031749,94.42977944617529,173.49400000000003,12.995999999999997,3.854922239999999,,,,,,,,,,
46,Louvain,5,PROUVY,12,6RH,FARO,3,84.58003816004133,94.02397762344064,170.14112903225808,13.393548387096766,3.7226299354838708,,,,,,,,,,
44,Mubex,5,PROUVY,12,6RH,FARO,27,83.77997415059714,93.84079617693743,166.68703703703707,13.93333333333333,3.6,,,,,,,,,,
47,Skol,5,PROUVY,12,2RP,PLANET,0,84.58003816004133,94.02397762344064,170.14112903225808,13.393548387096766,3.7226299354838708,,,,,,,,,,
48,Goudale,5,PROUVY,12,6RH,FANTEX,1,84.58003816004133,94.02397762344064,170.14112903225808,13.393548387096766,3.7226299354838708,,,,,,,,,,
50,HEINEKEN VIENNE,5,PROUVY,12,6RH,FARO,0,84.58003816004133,94.02397762344064,170.14112903225808,13.393548387096766,3.7226299354838708,,,,,,,,,,
